state,hour_utc,weekday,spread_bucket,n,best_pf,sl_mult,tp_mult,step_pips,lock_pips,max_hold_sec,n_trades,pf_h180,pf_h300,pf_h600,pf_h900,tr_h180,tr_h300,tr_h600,tr_h900,error
SQUEEZE,22,0,low,2448,0.7081143808571903,3.0,1.0,0.4,0.5,900,816,0.7081143808571903,0.7081143808571903,0.7081143808571903,0.7081143808571903,816,816,816,816,
NEUTRAL,12,0,high,9649,0.7068054870884406,3.0,1.0,0.4,0.5,900,3216,0.7068054870884406,0.7068054870884406,0.7068054870884406,0.7068054870884406,3216,3216,3216,3216,
TRENDBURST,23,2,high,2510,0.7057824573892642,3.0,1.0,0.4,0.5,900,837,0.7057824573892642,0.7057824573892642,0.7057824573892642,0.7057824573892642,837,837,837,837,
TRENDBURST,1,2,low,6657,0.7056036795319425,3.0,1.0,0.4,0.5,900,2219,0.7056036795319425,0.7056036795319425,0.7056036795319425,0.7056036795319425,2219,2219,2219,2219,
TRENDBURST,9,1,mid,1362,0.704178567293122,3.0,1.0,0.4,0.5,900,454,0.704178567293122,0.704178567293122,0.704178567293122,0.704178567293122,454,454,454,454,
SQUEEZE,2,1,mid,478,0.7039936002623387,3.0,1.0,0.4,0.5,900,159,0.7039936002623387,0.7039936002623387,0.7039936002623387,0.7039936002623387,159,159,159,159,
NEUTRAL,21,1,mid,6425,0.7032561805432826,3.0,1.0,0.4,0.5,900,2142,0.7032561805432826,0.7032561805432826,0.7032561805432826,0.7032561805432826,2142,2142,2142,2142,
NEUTRAL,21,2,xhigh,5072,0.7023028501964638,3.0,1.0,0.4,0.5,900,1691,0.7023028501964638,0.7023028501964638,0.7023028501964638,0.7023028501964638,1691,1691,1691,1691,
SQUEEZE,21,4,mid,633,0.702060762731812,3.0,1.0,0.4,0.5,900,211,0.702060762731812,0.702060762731812,0.702060762731812,0.702060762731812,211,211,211,211,
TRENDBURST,13,0,high,1742,0.7020287133792419,3.0,1.0,0.4,0.5,900,581,0.7020287133792419,0.7020287133792419,0.7020287133792419,0.7020287133792419,581,581,581,581,
SQUEEZE,4,2,mid,646,0.7017508623959559,3.0,1.0,0.4,0.5,900,215,0.7017508623959559,0.7017508623959559,0.7017508623959559,0.7017508623959559,215,215,215,215,
NEUTRAL,1,2,low,15095,0.7010026896046735,3.0,1.0,0.4,0.5,900,5032,0.7010026896046735,0.7010026896046735,0.7010026896046735,0.7010026896046735,5032,5032,5032,5032,
TRENDBURST,21,4,mid,841,0.7009540055490582,3.0,1.0,0.4,0.5,900,280,0.7009540055490582,0.7009540055490582,0.7009540055490582,0.7009540055490582,280,280,280,280,
SQUEEZE,14,4,low,245,0.6989313304877819,3.0,1.0,0.4,0.5,900,82,0.6989313304877819,0.6989313304877819,0.6989313304877819,0.6989313304877819,82,82,82,82,
NEUTRAL,0,0,xhigh,2121,0.698375216547237,3.0,1.0,0.4,0.5,900,707,0.698375216547237,0.698375216547237,0.698375216547237,0.698375216547237,707,707,707,707,
BREAKOUT,2,4,high,8093,0.6978891671587234,3.0,1.0,0.4,0.5,900,2698,0.6978891671587234,0.6978891671587234,0.6978891671587234,0.6978891671587234,2698,2698,2698,2698,
NEUTRAL,7,2,mid,6049,0.6958039342005471,3.0,1.0,0.4,0.5,900,2016,0.6958039342005471,0.6958039342005471,0.6958039342005471,0.6958039342005471,2016,2016,2016,2016,
NEUTRAL,1,1,xhigh,1893,0.6957873565407092,3.0,1.0,0.4,0.5,900,631,0.6957873565407092,0.6957873565407092,0.6957873565407092,0.6957873565407092,631,631,631,631,
DEAD,22,6,low,631,0.694903238246842,3.0,1.0,0.4,0.5,900,210,0.694903238246842,0.694903238246842,0.694903238246842,0.694903238246842,210,210,210,210,
NEUTRAL,15,2,mid,6865,0.6940337046911139,3.0,1.0,0.4,0.5,900,2288,0.6940337046911139,0.6940337046911139,0.6940337046911139,0.6940337046911139,2288,2288,2288,2288,
BREAKOUT,12,3,low,17187,0.6927055127333698,3.0,1.0,0.4,0.5,900,5729,0.6927055127333698,0.6927055127333698,0.6927055127333698,0.6927055127333698,5729,5729,5729,5729,
DEAD,22,1,high,619,0.6925784219840397,3.0,1.0,0.4,0.5,900,206,0.6925784219840397,0.6925784219840397,0.6925784219840397,0.6925784219840397,206,206,206,206,
SQUEEZE,1,1,high,252,0.692028986760223,3.0,1.0,0.4,0.5,900,84,0.692028986760223,0.692028986760223,0.692028986760223,0.692028986760223,84,84,84,84,
NEUTRAL,23,2,xhigh,1637,0.6912691120597848,3.0,1.0,0.4,0.5,900,546,0.6912691120597848,0.6912691120597848,0.6912691120597848,0.6912691120597848,546,546,546,546,
SQUEEZE,3,0,low,5680,0.6909259951076115,3.0,1.0,0.4,0.5,900,1893,0.6909259951076115,0.6909259951076115,0.6909259951076115,0.6909259951076115,1893,1893,1893,1893,
NEUTRAL,11,4,high,9601,0.6880986806265043,3.0,1.0,0.4,0.5,900,3200,0.6880986806265043,0.6880986806265043,0.6880986806265043,0.6880986806265043,3200,3200,3200,3200,
NEUTRAL,11,4,low,15273,0.686520661981986,3.0,1.0,0.4,0.5,900,5091,0.686520661981986,0.686520661981986,0.686520661981986,0.686520661981986,5091,5091,5091,5091,
DEAD,21,0,high,1251,0.684814131410329,3.0,1.0,0.4,0.5,900,417,0.684814131410329,0.684814131410329,0.684814131410329,0.684814131410329,417,417,417,417,
BREAKOUT,15,3,mid,4577,0.6832537595501585,3.0,1.0,0.4,0.5,900,1526,0.6832537595501585,0.6832537595501585,0.6832537595501585,0.6832537595501585,1526,1526,1526,1526,
DEAD,21,2,high,1282,0.6820645775276868,3.0,1.0,0.4,0.5,900,427,0.6820645775276868,0.6820645775276868,0.6820645775276868,0.6820645775276868,427,427,427,427,
DEAD,0,1,low,331,0.6811798752207779,3.0,1.0,0.4,0.5,900,110,0.6811798752207779,0.6811798752207779,0.6811798752207779,0.6811798752207779,110,110,110,110,
SQUEEZE,21,1,xhigh,709,0.678770431659101,3.0,1.0,0.4,0.5,900,236,0.678770431659101,0.678770431659101,0.678770431659101,0.678770431659101,236,236,236,236,
BREAKOUT,19,2,xhigh,250,0.677964270278058,3.0,1.0,0.4,0.5,900,83,0.677964270278058,0.677964270278058,0.677964270278058,0.677964270278058,83,83,83,83,
NEUTRAL,21,3,high,18703,0.6768382604369692,3.0,1.0,0.4,0.5,900,6234,0.6768382604369692,0.6768382604369692,0.6768382604369692,0.6768382604369692,6234,6234,6234,6234,
NEUTRAL,23,1,low,15231,0.6762920498762827,3.0,1.0,0.4,0.5,900,5077,0.6762920498762827,0.6762920498762827,0.6762920498762827,0.6762920498762827,5077,5077,5077,5077,
TRENDBURST,1,4,mid,1144,0.6762014942183762,3.0,1.0,0.4,0.5,900,381,0.6762014942183762,0.6762014942183762,0.6762014942183762,0.6762014942183762,381,381,381,381,
SQUEEZE,2,1,low,4871,0.6755061494349767,3.0,1.0,0.4,0.5,900,1624,0.6755061494349767,0.6755061494349767,0.6755061494349767,0.6755061494349767,1624,1624,1624,1624,
TRENDBURST,5,4,high,2408,0.6743761111552224,3.0,1.0,0.4,0.5,900,803,0.6743761111552224,0.6743761111552224,0.6743761111552224,0.6743761111552224,803,803,803,803,
SQUEEZE,5,2,high,257,0.6738051216235984,3.0,1.0,0.4,0.5,900,86,0.6738051216235984,0.6738051216235984,0.6738051216235984,0.6738051216235984,86,86,86,86,
SQUEEZE,23,3,high,536,0.6715774274481907,3.0,1.0,0.4,0.5,900,179,0.6715774274481907,0.6715774274481907,0.6715774274481907,0.6715774274481907,179,179,179,179,
BREAKOUT,7,2,high,7192,0.6690378090107597,3.0,1.0,0.4,0.5,900,2397,0.6690378090107597,0.6690378090107597,0.6690378090107597,0.6690378090107597,2397,2397,2397,2397,
SQUEEZE,4,0,mid,646,0.6688974398642115,3.0,1.0,0.4,0.5,900,215,0.6688974398642115,0.6688974398642115,0.6688974398642115,0.6688974398642115,215,215,215,215,
BREAKOUT,6,4,high,7392,0.6687567189015624,3.0,1.0,0.4,0.5,900,2464,0.6687567189015624,0.6687567189015624,0.6687567189015624,0.6687567189015624,2464,2464,2464,2464,
TRENDBURST,21,2,xhigh,708,0.6665465748014037,3.0,1.0,0.4,0.5,900,236,0.6665465748014037,0.6665465748014037,0.6665465748014037,0.6665465748014037,236,236,236,236,
TRENDBURST,21,4,xhigh,218,0.6636265723632677,3.0,1.0,0.4,0.5,900,73,0.6636265723632677,0.6636265723632677,0.6636265723632677,0.6636265723632677,73,73,73,73,
NEUTRAL,6,3,high,11829,0.6614148878262125,3.0,1.0,0.4,0.5,900,3943,0.6614148878262125,0.6614148878262125,0.6614148878262125,0.6614148878262125,3943,3943,3943,3943,
DEAD,1,4,low,196,0.6573250267954206,3.0,1.0,0.4,0.5,900,65,0.6573250267954206,0.6573250267954206,0.6573250267954206,0.6573250267954206,65,65,65,65,
BREAKOUT,18,0,high,5762,0.655950967973521,3.0,1.0,0.4,0.5,900,1921,0.655950967973521,0.655950967973521,0.655950967973521,0.655950967973521,1921,1921,1921,1921,
BREAKOUT,21,4,xhigh,803,0.653388236524192,3.0,1.0,0.4,0.5,900,268,0.653388236524192,0.653388236524192,0.653388236524192,0.653388236524192,268,268,268,268,
TRENDBURST,1,4,low,6524,0.6519009353510675,3.0,1.0,0.4,0.5,900,2175,0.6519009353510675,0.6519009353510675,0.6519009353510675,0.6519009353510675,2175,2175,2175,2175,
SQUEEZE,1,0,high,237,0.6509883935982236,3.0,1.0,0.4,0.5,900,79,0.6509883935982236,0.6509883935982236,0.6509883935982236,0.6509883935982236,79,79,79,79,
TRENDBURST,22,2,low,1621,0.6508707379885581,3.0,1.0,0.4,0.5,900,540,0.6508707379885581,0.6508707379885581,0.6508707379885581,0.6508707379885581,540,540,540,540,
BREAKOUT,1,4,xhigh,782,0.6501674607357328,3.0,1.0,0.4,0.5,900,261,0.6501674607357328,0.6501674607357328,0.6501674607357328,0.6501674607357328,261,261,261,261,
BREAKOUT,21,6,xhigh,3878,0.6490679126533148,3.0,1.0,0.4,0.5,900,1293,0.6490679126533148,0.6490679126533148,0.6490679126533148,0.6490679126533148,1293,1293,1293,1293,
TRENDBURST,11,1,low,5960,0.6474910290028955,3.0,1.0,0.4,0.5,900,1987,0.6474910290028955,0.6474910290028955,0.6474910290028955,0.6474910290028955,1987,1987,1987,1987,
NEUTRAL,9,4,mid,7311,0.6458047138799842,3.0,1.0,0.4,0.5,900,2437,0.6458047138799842,0.6458047138799842,0.6458047138799842,0.6458047138799842,2437,2437,2437,2437,
SQUEEZE,12,3,low,543,0.644627324673268,3.0,1.0,0.4,0.5,900,181,0.644627324673268,0.644627324673268,0.644627324673268,0.644627324673268,181,181,181,181,
NEUTRAL,11,3,high,9517,0.6438314371720334,3.0,1.0,0.4,0.5,900,3172,0.6438314371720334,0.6438314371720334,0.6438314371720334,0.6438314371720334,3172,3172,3172,3172,
SQUEEZE,4,1,high,313,0.6436255199324958,3.0,1.0,0.4,0.5,900,104,0.6436255199324958,0.6436255199324958,0.6436255199324958,0.6436255199324958,104,104,104,104,
DEAD,22,2,xhigh,500,0.6433798985423113,3.0,1.0,0.4,0.5,900,167,0.6433798985423113,0.6433798985423113,0.6433798985423113,0.6433798985423113,167,167,167,167,
BREAKOUT,22,2,xhigh,1492,0.641835504410858,3.0,1.0,0.4,0.5,900,497,0.641835504410858,0.641835504410858,0.641835504410858,0.641835504410858,497,497,497,497,
BREAKOUT,5,1,mid,3109,0.6395700530503672,3.0,1.0,0.4,0.5,900,1036,0.6395700530503672,0.6395700530503672,0.6395700530503672,0.6395700530503672,1036,1036,1036,1036,
BREAKOUT,6,0,xhigh,271,0.6365123266554652,3.0,1.0,0.4,0.5,900,90,0.6365123266554652,0.6365123266554652,0.6365123266554652,0.6365123266554652,90,90,90,90,
SQUEEZE,6,1,mid,225,0.6352542024002942,3.0,1.0,0.4,0.5,900,75,0.6352542024002942,0.6352542024002942,0.6352542024002942,0.6352542024002942,75,75,75,75,
TRENDBURST,1,4,high,2432,0.6332184099252697,3.0,1.0,0.4,0.5,900,811,0.6332184099252697,0.6332184099252697,0.6332184099252697,0.6332184099252697,811,811,811,811,
TRENDBURST,15,1,high,1805,0.6326677593516689,3.0,1.0,0.4,0.5,900,602,0.6326677593516689,0.6326677593516689,0.6326677593516689,0.6326677593516689,602,602,602,602,
TRENDBURST,17,0,high,2034,0.6319676864935602,3.0,1.0,0.4,0.5,900,678,0.6319676864935602,0.6319676864935602,0.6319676864935602,0.6319676864935602,678,678,678,678,
SQUEEZE,21,0,mid,1817,0.6317590867348185,3.0,1.0,0.4,0.5,900,606,0.6317590867348185,0.6317590867348185,0.6317590867348185,0.6317590867348185,606,606,606,606,
DEAD,3,4,low,632,0.6308505595642642,3.0,1.0,0.4,0.5,900,211,0.6308505595642642,0.6308505595642642,0.6308505595642642,0.6308505595642642,211,211,211,211,
NEUTRAL,19,1,xhigh,561,0.629621733600535,3.0,1.0,0.4,0.5,900,187,0.629621733600535,0.629621733600535,0.629621733600535,0.629621733600535,187,187,187,187,
NEUTRAL,10,4,mid,7380,0.6275265562995589,3.0,1.0,0.4,0.5,900,2460,0.6275265562995589,0.6275265562995589,0.6275265562995589,0.6275265562995589,2460,2460,2460,2460,
SQUEEZE,21,6,mid,295,0.6246813363746142,3.0,1.0,0.4,0.5,900,98,0.6246813363746142,0.6246813363746142,0.6246813363746142,0.6246813363746142,98,98,98,98,
BREAKOUT,18,1,xhigh,189,0.624473443540256,3.0,1.0,0.4,0.5,900,63,0.624473443540256,0.624473443540256,0.624473443540256,0.624473443540256,63,63,63,63,
SQUEEZE,23,6,high,358,0.6240849918743004,3.0,1.0,0.4,0.5,900,119,0.6240849918743004,0.6240849918743004,0.6240849918743004,0.6240849918743004,119,119,119,119,
TRENDBURST,23,2,xhigh,236,0.6208809932470731,3.0,1.0,0.4,0.5,900,79,0.6208809932470731,0.6208809932470731,0.6208809932470731,0.6208809932470731,79,79,79,79,
TRENDBURST,20,4,mid,1987,0.6200896031504947,3.0,1.0,0.4,0.5,900,662,0.6200896031504947,0.6200896031504947,0.6200896031504947,0.6200896031504947,662,662,662,662,
SQUEEZE,23,2,high,436,0.618512986214334,3.0,1.0,0.4,0.5,900,145,0.618512986214334,0.618512986214334,0.618512986214334,0.618512986214334,145,145,145,145,
NEUTRAL,1,2,xhigh,1889,0.6169033862314806,3.0,1.0,0.4,0.5,900,630,0.6169033862314806,0.6169033862314806,0.6169033862314806,0.6169033862314806,630,630,630,630,
SQUEEZE,21,4,low,1230,0.6149603869296066,3.0,1.0,0.4,0.5,900,410,0.6149603869296066,0.6149603869296066,0.6149603869296066,0.6149603869296066,410,410,410,410,
DEAD,5,3,low,374,0.6130803721079753,3.0,1.0,0.4,0.5,900,125,0.6130803721079753,0.6130803721079753,0.6130803721079753,0.6130803721079753,125,125,125,125,
DEAD,21,3,low,463,0.6107566472160431,3.0,1.0,0.4,0.5,900,154,0.6107566472160431,0.6107566472160431,0.6107566472160431,0.6107566472160431,154,154,154,154,
SQUEEZE,8,2,low,597,0.6104394953359314,3.0,1.0,0.4,0.5,900,199,0.6104394953359314,0.6104394953359314,0.6104394953359314,0.6104394953359314,199,199,199,199,
NEUTRAL,19,3,xhigh,602,0.6086228389845588,3.0,1.0,0.4,0.5,900,201,0.6086228389845588,0.6086228389845588,0.6086228389845588,0.6086228389845588,201,201,201,201,
NEUTRAL,4,0,high,13106,0.6077052510736458,3.0,1.0,0.4,0.5,900,4369,0.6077052510736458,0.6077052510736458,0.6077052510736458,0.6077052510736458,4369,4369,4369,4369,
NEUTRAL,18,0,high,13113,0.6051418400710414,3.0,1.0,0.4,0.5,900,4371,0.6051418400710414,0.6051418400710414,0.6051418400710414,0.6051418400710414,4371,4371,4371,4371,
TRENDBURST,2,3,high,2570,0.6047587710841276,3.0,1.0,0.4,0.5,900,857,0.6047587710841276,0.6047587710841276,0.6047587710841276,0.6047587710841276,857,857,857,857,
TRENDBURST,3,0,xhigh,204,0.6044508620992202,3.0,1.0,0.4,0.5,900,68,0.6044508620992202,0.6044508620992202,0.6044508620992202,0.6044508620992202,68,68,68,68,
SQUEEZE,22,3,xhigh,409,0.6035562069776178,3.0,1.0,0.4,0.5,900,136,0.6035562069776178,0.6035562069776178,0.6035562069776178,0.6035562069776178,136,136,136,136,
SQUEEZE,21,4,high,226,0.6015753145662813,3.0,1.0,0.4,0.5,900,75,0.6015753145662813,0.6015753145662813,0.6015753145662813,0.6015753145662813,75,75,75,75,
DEAD,2,2,low,338,0.5985822935966869,3.0,1.0,0.4,0.5,900,113,0.5985822935966869,0.5985822935966869,0.5985822935966869,0.5985822935966869,113,113,113,113,
DEAD,21,1,mid,671,0.5980236829890194,3.0,1.0,0.4,0.5,900,224,0.5980236829890194,0.5980236829890194,0.5980236829890194,0.5980236829890194,224,224,224,224,
BREAKOUT,19,3,high,6378,0.5959107514203152,3.0,1.0,0.4,0.5,900,2126,0.5959107514203152,0.5959107514203152,0.5959107514203152,0.5959107514203152,2126,2126,2126,2126,
NEUTRAL,18,1,xhigh,406,0.5957637510286832,3.0,1.0,0.4,0.5,900,135,0.5957637510286832,0.5957637510286832,0.5957637510286832,0.5957637510286832,135,135,135,135,
NEUTRAL,0,1,low,15306,0.5936626825006648,3.0,1.0,0.4,0.5,900,5102,0.5936626825006648,0.5936626825006648,0.5936626825006648,0.5936626825006648,5102,5102,5102,5102,
SQUEEZE,1,4,high,259,0.593607690862866,3.0,1.0,0.4,0.5,900,86,0.593607690862866,0.593607690862866,0.593607690862866,0.593607690862866,86,86,86,86,
SQUEEZE,2,1,high,263,0.5935374862174869,3.0,1.0,0.4,0.5,900,88,0.5935374862174869,0.5935374862174869,0.5935374862174869,0.5935374862174869,88,88,88,88,
SQUEEZE,19,2,low,2930,0.5931588715803572,3.0,1.0,0.4,0.5,900,977,0.5931588715803572,0.5931588715803572,0.5931588715803572,0.5931588715803572,977,977,977,977,
TRENDBURST,13,3,mid,1420,0.5885796773300415,3.0,1.0,0.4,0.5,900,473,0.5885796773300415,0.5885796773300415,0.5885796773300415,0.5885796773300415,473,473,473,473,
TRENDBURST,14,0,mid,1460,0.5806312489585314,3.0,1.0,0.4,0.5,900,487,0.5806312489585314,0.5806312489585314,0.5806312489585314,0.5806312489585314,487,487,487,487,
SQUEEZE,17,0,high,204,0.5768447684665308,3.0,1.0,0.4,0.5,900,68,0.5768447684665308,0.5768447684665308,0.5768447684665308,0.5768447684665308,68,68,68,68,
TRENDBURST,1,4,xhigh,249,0.5752463664393943,3.0,1.0,0.4,0.5,900,83,0.5752463664393943,0.5752463664393943,0.5752463664393943,0.5752463664393943,83,83,83,83,
DEAD,21,3,xhigh,894,0.5746335475803287,3.0,1.0,0.4,0.5,900,298,0.5746335475803287,0.5746335475803287,0.5746335475803287,0.5746335475803287,298,298,298,298,
SQUEEZE,22,3,low,2366,0.5737479728358645,3.0,1.0,0.4,0.5,900,789,0.5737479728358645,0.5737479728358645,0.5737479728358645,0.5737479728358645,789,789,789,789,
NEUTRAL,7,2,high,10993,0.5700542188130904,3.0,1.0,0.4,0.5,900,3664,0.5700542188130904,0.5700542188130904,0.5700542188130904,0.5700542188130904,3664,3664,3664,3664,
SQUEEZE,23,1,high,451,0.5691899452594845,3.0,1.0,0.4,0.5,900,150,0.5691899452594845,0.5691899452594845,0.5691899452594845,0.5691899452594845,150,150,150,150,
BREAKOUT,3,3,mid,2590,0.5684811726755655,3.0,1.0,0.4,0.5,900,863,0.5684811726755655,0.5684811726755655,0.5684811726755655,0.5684811726755655,863,863,863,863,
TRENDBURST,22,1,xhigh,491,0.5642997189753577,3.0,1.0,0.4,0.5,900,164,0.5642997189753577,0.5642997189753577,0.5642997189753577,0.5642997189753577,164,164,164,164,
BREAKOUT,20,3,xhigh,1270,0.5642896924171468,3.0,1.0,0.4,0.5,900,423,0.5642896924171468,0.5642896924171468,0.5642896924171468,0.5642896924171468,423,423,423,423,
DEAD,0,4,low,264,0.5635544527805774,3.0,1.0,0.4,0.5,900,88,0.5635544527805774,0.5635544527805774,0.5635544527805774,0.5635544527805774,88,88,88,88,
NEUTRAL,4,4,xhigh,904,0.5632745071928007,3.0,1.0,0.4,0.5,900,301,0.5632745071928007,0.5632745071928007,0.5632745071928007,0.5632745071928007,301,301,301,301,
SQUEEZE,21,6,xhigh,1482,0.5471630564467677,3.0,1.0,0.4,0.5,900,494,0.5471630564467677,0.5471630564467677,0.5471630564467677,0.5471630564467677,494,494,494,494,
SQUEEZE,15,1,low,530,0.5431767677976136,3.0,1.0,0.4,0.5,900,177,0.5431767677976136,0.5431767677976136,0.5431767677976136,0.5431767677976136,177,177,177,177,
TRENDBURST,2,3,xhigh,212,0.5400800536951396,3.0,1.0,0.4,0.5,900,71,0.5400800536951396,0.5400800536951396,0.5400800536951396,0.5400800536951396,71,71,71,71,
SQUEEZE,14,0,low,625,0.5386137396666755,3.0,1.0,0.4,0.5,900,208,0.5386137396666755,0.5386137396666755,0.5386137396666755,0.5386137396666755,208,208,208,208,
DEAD,22,3,xhigh,521,0.5352627906982456,3.0,1.0,0.4,0.5,900,174,0.5352627906982456,0.5352627906982456,0.5352627906982456,0.5352627906982456,174,174,174,174,
NEUTRAL,21,6,xhigh,9192,0.5336100577821142,3.0,1.0,0.4,0.5,900,3064,0.5336100577821142,0.5336100577821142,0.5336100577821142,0.5336100577821142,3064,3064,3064,3064,
DEAD,21,2,xhigh,838,0.5317083984622106,3.0,1.0,0.4,0.5,900,279,0.5317083984622106,0.5317083984622106,0.5317083984622106,0.5317083984622106,279,279,279,279,
DEAD,4,1,low,856,0.5316150665960292,3.0,1.0,0.4,0.5,900,285,0.5316150665960292,0.5316150665960292,0.5316150665960292,0.5316150665960292,285,285,285,285,
SQUEEZE,22,1,xhigh,420,0.5289660645084003,3.0,1.0,0.4,0.5,900,140,0.5289660645084003,0.5289660645084003,0.5289660645084003,0.5289660645084003,140,140,140,140,
NEUTRAL,4,0,xhigh,1043,0.5272888162535043,3.0,1.0,0.4,0.5,900,348,0.5272888162535043,0.5272888162535043,0.5272888162535043,0.5272888162535043,348,348,348,348,
SQUEEZE,9,3,low,980,0.5215257147427665,3.0,1.0,0.4,0.5,900,327,0.5215257147427665,0.5215257147427665,0.5215257147427665,0.5215257147427665,327,327,327,327,
DEAD,22,1,xhigh,515,0.5172480536441346,3.0,1.0,0.4,0.5,900,172,0.5172480536441346,0.5172480536441346,0.5172480536441346,0.5172480536441346,172,172,172,172,
BREAKOUT,23,2,xhigh,691,0.5095519149151242,3.0,1.0,0.4,0.5,900,230,0.5095519149151242,0.5095519149151242,0.5095519149151242,0.5095519149151242,230,230,230,230,
DEAD,21,1,xhigh,834,0.5078515099173003,3.0,1.0,0.4,0.5,900,278,0.5078515099173003,0.5078515099173003,0.5078515099173003,0.5078515099173003,278,278,278,278,
SQUEEZE,15,2,low,466,0.5030963065412047,3.0,1.0,0.4,0.5,900,155,0.5030963065412047,0.5030963065412047,0.5030963065412047,0.5030963065412047,155,155,155,155,
SQUEEZE,21,2,low,2020,0.502721764731545,3.0,1.0,0.4,0.5,900,673,0.502721764731545,0.502721764731545,0.502721764731545,0.502721764731545,673,673,673,673,
NEUTRAL,20,3,xhigh,2251,0.5014962078488405,3.0,1.0,0.4,0.5,900,750,0.5014962078488405,0.5014962078488405,0.5014962078488405,0.5014962078488405,750,750,750,750,
BREAKOUT,6,4,xhigh,245,0.49406424731144266,3.0,1.0,0.4,0.5,900,82,0.49406424731144266,0.49406424731144266,0.49406424731144266,0.49406424731144266,82,82,82,82,
TRENDBURST,15,4,mid,1409,0.48843607126109023,3.0,1.0,0.4,0.5,900,470,0.48843607126109023,0.48843607126109023,0.48843607126109023,0.48843607126109023,470,470,470,470,
BREAKOUT,6,2,xhigh,206,0.4862388867514955,3.0,1.0,0.4,0.5,900,69,0.4862388867514955,0.4862388867514955,0.4862388867514955,0.4862388867514955,69,69,69,69,
BREAKOUT,2,4,xhigh,628,0.4821947563363945,3.0,1.0,0.4,0.5,900,209,0.4821947563363945,0.4821947563363945,0.4821947563363945,0.4821947563363945,209,209,209,209,
SQUEEZE,3,4,mid,610,0.47313608403975504,3.0,1.0,0.4,0.5,900,203,0.47313608403975504,0.47313608403975504,0.47313608403975504,0.47313608403975504,203,203,203,203,
SQUEEZE,2,0,high,311,0.47076050878364645,3.0,1.0,0.4,0.5,900,104,0.47076050878364645,0.47076050878364645,0.47076050878364645,0.47076050878364645,104,104,104,104,
